Zeit,I1max,I2max,I3max
21.08.2017 15:40,9.21025,24.9113,10.6401
21.08.2017 15:50,14.1838,20.8998,14.6259
21.08.2017 16:00,6.30655,24.8136,12.6155
21.08.2017 16:10,3.82197,9.20667,7.80868
21.08.2017 16:20,11.5199,4.01488,10.4548
21.08.2017 16:30,23.262,9.31074,10.1794
21.08.2017 16:40,14.6157,9.29704,12.3932
21.08.2017 16:50,19.9572,11.0053,13.7624
21.08.2017 17:00,13.0467,21.9581,12.9506
21.08.2017 17:10,4.30439,15.8381,10.612
21.08.2017 17:20,7.61864,4.25468,11.4853
21.08.2017 17:30,13.2446,9.63259,15.2053
21.08.2017 17:40,11.8155,10.7648,13.9187
21.08.2017 17:50,13.7845,10.3907,14.5986
21.08.2017 18:00,12.9658,9.37149,21.0419
21.08.2017 18:10,10.6466,10.8051,15.5494
21.08.2017 18:20,6.03477,11.2662,13.3658
21.08.2017 18:30,8.51087,9.30228,14.9543
21.08.2017 18:40,15.1895,11.2598,17.7556
21.08.2017 18:50,13.6295,11.8764,18.0674
21.08.2017 19:00,12.1033,10.4413,11.5573
21.08.2017 19:10,11.9382,5.45463,12.6539
21.08.2017 19:20,11.9141,10.2061,8.77857
21.08.2017 19:30,12.8253,11.0765,25.6718
21.08.2017 19:40,13.7561,14.9517,21.7818
21.08.2017 19:50,11.8405,9.77266,11.8019
21.08.2017 20:00,12.0742,10.3369,8.45037
21.08.2017 20:10,5.26426,3.48077,12.2893
21.08.2017 20:20,13.3345,10.019,16.6678
21.08.2017 20:30,12.2136,10.3402,16.6641
21.08.2017 20:40,5.46375,4.92233,12.085
21.08.2017 20:50,10.1322,9.88024,13.0028
21.08.2017 21:00,8.44602,4.80578,8.6564
21.08.2017 21:10,12.8553,10.0995,13.6906
21.08.2017 21:20,6.12416,10.7627,8.64367
21.08.2017 21:30,14.956,9.45571,12.5224
21.08.2017 21:40,17.5326,13.9123,17.0979
21.08.2017 21:50,12.9888,10.5061,12.9167
21.08.2017 22:00,14.2006,5.96845,8.75867
21.08.2017 22:10,6.44736,10.1864,8.18305
21.08.2017 22:20,14.1387,10.6883,11.4627
21.08.2017 22:30,16.0461,8.85831,11.5041
21.08.2017 22:40,7.69069,10.5746,14.3929
21.08.2017 22:50,13.2818,10.7255,13.7863
21.08.2017 23:00,11.7834,4.90241,12.7441
21.08.2017 23:10,9.96901,10.5349,13.7469
21.08.2017 23:20,4.50967,9.96354,8.54469
21.08.2017 23:30,10.9026,4.10633,11.883
21.08.2017 23:40,2.66861,10.7346,8.63227
21.08.2017 23:50,3.51861,7.95929,13.6165
22.08.2017 00:00,11.3291,8.9926,8.5461
22.08.2017 00:10,10.7993,8.68179,11.0737
22.08.2017 00:20,4.5205,3.76846,8.72902
22.08.2017 00:30,8.35701,8.72316,11.237
22.08.2017 00:40,10.1519,8.66823,11.2751
22.08.2017 00:50,7.2008,3.3607,9.93718
22.08.2017 01:00,3.65337,8.75659,11.2663
22.08.2017 01:10,6.27368,8.8428,5.80541
22.08.2017 01:20,10.9519,4.23928,8.79568
22.08.2017 01:30,8.74635,11.4623,10.2854
22.08.2017 01:40,1.68545,9.11957,10.574
22.08.2017 01:50,5.04983,2.99931,8.69344
22.08.2017 02:00,9.83573,8.75947,7.49642
22.08.2017 02:10,1.66842,5.9736,8.21503
22.08.2017 02:20,4.57689,8.7565,9.8025
22.08.2017 02:30,10.7342,8.63315,13.3444
22.08.2017 02:40,2.21816,3.20003,5.59131
22.08.2017 02:50,2.54666,8.8503,10.3149
22.08.2017 03:00,3.91916,8.51465,6.93549
22.08.2017 03:10,9.63105,2.80942,10.9153
22.08.2017 03:20,3.24964,8.61431,9.15619
22.08.2017 03:30,1.79684,9.01398,6.27825
22.08.2017 03:40,10.9354,2.6382,8.11974
22.08.2017 03:50,10.257,8.72018,10.624
22.08.2017 04:00,3.69886,8.80008,6.41217
22.08.2017 04:10,7.48415,3.32232,10.2079
22.08.2017 04:20,3.0865,8.63663,10.1777
22.08.2017 04:30,10.1453,9.1457,6.61627
22.08.2017 04:40,1.698,2.46405,8.64811
22.08.2017 04:50,7.99251,9.43923,8.76065
22.08.2017 05:00,10.6714,4.34081,8.61865
22.08.2017 05:10,2.29727,8.94713,10.7055
22.08.2017 05:20,4.76162,9.41312,8.90874
22.08.2017 05:30,4.55383,2.92381,12.4236
22.08.2017 05:40,14.7025,9.3354,10.7893
22.08.2017 05:50,6.89278,9.2312,12.2974
22.08.2017 06:00,8.43824,4.75884,10.6475
22.08.2017 06:10,11.835,8.99372,16.199
22.08.2017 06:20,7.0629,10.4741,14.8512
22.08.2017 06:30,13.0024,10.4398,17.0104
22.08.2017 06:40,7.85993,10.0878,10.9046
22.08.2017 06:50,15.6182,8.7643,8.97499
22.08.2017 07:00,3.37765,4.71092,16.8473
22.08.2017 07:10,6.35255,9.79349,12.2432
22.08.2017 07:20,11.3955,11.0663,13.3161
22.08.2017 07:30,11.2647,11.2145,20.7019
22.08.2017 07:40,11.7064,10.7078,12.3803
22.08.2017 07:50,12.2984,12.6255,25.4678
22.08.2017 08:00,11.8297,11.3186,19.7124
22.08.2017 08:10,5.46684,8.88176,10.5955
22.08.2017 08:20,9.85456,2.48721,11.5456
22.08.2017 08:30,2.20676,8.55329,16.6517
22.08.2017 08:40,11.206,12.347,14.9407
22.08.2017 08:50,18.0229,20.6704,25.7427
22.08.2017 09:00,11.6063,18.4964,21.2587
22.08.2017 09:10,11.3464,9.30071,12.1238
22.08.2017 09:20,8.5117,6.85311,13.6723
22.08.2017 09:30,10.9442,9.69258,13.4154
22.08.2017 09:40,6.56419,2.45527,19.3127
22.08.2017 09:50,15.5549,10.1075,20.7925
22.08.2017 10:00,24.2995,31.2711,36.6991
22.08.2017 10:10,16.8224,18.4242,28.8324
22.08.2017 10:20,19.1911,13.4275,26.8774
22.08.2017 10:30,13.2677,15.7492,15.028
22.08.2017 10:40,16.4249,8.37704,13.2435
22.08.2017 10:50,4.13184,9.07151,18.9983
22.08.2017 11:00,11.6541,9.92924,17.7581
22.08.2017 11:10,11.8303,4.09013,12.1287
22.08.2017 11:20,13.9479,10.0385,21.4008
22.08.2017 11:30,13.0768,15.6614,19.5697
22.08.2017 11:40,17.2321,29.0375,36.359
22.08.2017 11:50,17.0714,22.4079,24.7395
22.08.2017 12:00,22.5611,10.6679,27.816
22.08.2017 12:10,22.0223,15.9612,28.0031
22.08.2017 12:20,18.5052,10.0408,16.2896
22.08.2017 12:30,11.8083,16.112,8.74545
22.08.2017 12:40,12.8017,18.0336,13.4092
22.08.2017 12:50,8.00948,11.6772,10.907
22.08.2017 13:00,10.2731,10.9726,6.92731
22.08.2017 13:10,2.23351,12.8723,9.01006
22.08.2017 13:20,6.58407,17.2597,7.89447
22.08.2017 13:30,7.76021,10.7838,6.8786
22.08.2017 13:40,12.6084,10.2698,12.567
22.08.2017 13:50,9.19073,3.9789,14.0157
22.08.2017 14:00,3.56528,9.33979,10.4994
22.08.2017 14:10,8.26307,8.8319,10.7492
22.08.2017 14:20,11.7109,10.1481,15.9698
22.08.2017 14:30,9.73357,16.678,16.1012
22.08.2017 14:40,15.3563,16.8868,17.6465
22.08.2017 14:50,14.5348,9.64699,15.0135
22.08.2017 15:00,16.6297,10.7827,12.0607
22.08.2017 15:10,14.825,10.6793,15.4215
22.08.2017 15:20,7.98069,3.15743,7.46217
22.08.2017 15:30,10.5615,9.52923,11.8621
22.08.2017 15:40,2.49148,3.5785,7.95671
22.08.2017 15:50,11.5359,10.8767,12.6048
22.08.2017 16:00,10.3236,9.46854,9.75359
22.08.2017 16:10,13.2599,10.8828,12.7723
22.08.2017 16:20,4.46336,9.57665,10.6914
22.08.2017 16:30,11.562,10.1649,12.6031
22.08.2017 16:40,11.6959,2.72792,9.38823
22.08.2017 16:50,13.4451,10.5002,12.3514
22.08.2017 17:00,10.4431,11.0271,12.0187
22.08.2017 17:10,3.90155,4.78625,11.345
22.08.2017 17:20,13.6013,10.8162,10.347
22.08.2017 17:30,13.3135,10.7132,13.0273
22.08.2017 17:40,13.2415,9.79071,12.7534
22.08.2017 17:50,10.2593,9.17478,12.9706
22.08.2017 18:00,12.02,9.61206,15.4792
22.08.2017 18:10,9.36186,11.2398,11.7596
22.08.2017 18:20,9.61611,9.01038,13.0572
22.08.2017 18:30,13.5897,10.2026,16.2639
22.08.2017 18:40,12.679,8.98774,14.4476
22.08.2017 18:50,9.25435,10.2336,13.1721
22.08.2017 19:00,15.0552,15.2351,13.2354
22.08.2017 19:10,12.1841,11.3966,17.6186
22.08.2017 19:20,10.7694,25.309,22.6146
22.08.2017 19:30,13.6277,12.5789,18.4543
22.08.2017 19:40,10.5014,12.2414,15.4046
22.08.2017 19:50,15.4163,11.3944,18.5204
22.08.2017 20:00,15.7962,11.8993,17.8372
22.08.2017 20:10,9.98757,9.14827,11.2699
22.08.2017 20:20,11.3995,4.34511,10.571
22.08.2017 20:30,6.46864,9.21187,11.3999
22.08.2017 20:40,11.1648,16.3955,18.6989
22.08.2017 20:50,19.7862,18.33,22.5446
22.08.2017 21:00,19.6937,10.5092,16.4299
22.08.2017 21:10,17.2822,13.7259,20.8565
22.08.2017 21:20,12.8896,8.885,13.4174
22.08.2017 21:30,12.7626,9.6576,14.4517
22.08.2017 21:40,5.07068,9.1759,13.0053
22.08.2017 21:50,10.8465,11.4657,13.6027
22.08.2017 22:00,14.565,10.4176,14.9943
22.08.2017 22:10,14.4402,8.94074,13.4422
22.08.2017 22:20,19.4871,11.5236,13.9516
22.08.2017 22:30,13.9044,10.5624,16.5715
22.08.2017 22:40,12.0579,8.37814,15.8759
22.08.2017 22:50,10.0155,8.99784,14.5098
22.08.2017 23:00,5.61269,8.78581,13.1051
22.08.2017 23:10,3.97576,3.20828,13.1945
22.08.2017 23:20,9.83792,8.82589,10.8933
22.08.2017 23:30,11.3119,8.39442,10.2207
22.08.2017 23:40,2.31512,9.05028,12.6145
22.08.2017 23:50,3.98165,8.93309,10.8513
23.08.2017 00:00,9.49455,4.02026,10.2402
23.08.2017 00:10,1.79103,9.07143,13.5332
23.08.2017 00:20,5.6487,8.91336,13.0373
23.08.2017 00:30,11.0805,10.3327,12.9482
23.08.2017 00:40,10.7783,9.09968,11.07
23.08.2017 00:50,8.78042,8.8726,10.4928
23.08.2017 01:00,7.51093,3.2136,12.3202
23.08.2017 01:10,9.4356,8.89444,8.83909
23.08.2017 01:20,8.09828,9.08356,8.65597
23.08.2017 01:30,5.04478,3.86152,9.78149
23.08.2017 01:40,1.52087,8.74003,11.1132
23.08.2017 01:50,9.94381,4.18105,10.785
23.08.2017 02:00,11.2797,8.8164,10.5691
23.08.2017 02:10,1.93546,8.54484,9.95363
23.08.2017 02:20,7.62943,5.65163,11.3885
23.08.2017 02:30,9.17009,8.53466,9.79388
23.08.2017 02:40,7.48213,8.7926,9.17686
23.08.2017 02:50,8.8207,2.97418,11.741
23.08.2017 03:00,9.87173,8.92885,7.17219
23.08.2017 03:10,10.9666,8.82239,8.51902
23.08.2017 03:20,8.04167,2.95858,10.597
23.08.2017 03:30,4.2988,8.71415,8.53842
23.08.2017 03:40,9.92176,3.1886,11.725
23.08.2017 03:50,7.99964,8.83672,9.79314
23.08.2017 04:00,7.17794,8.74633,9.244
23.08.2017 04:10,7.19792,3.25824,11.7122
23.08.2017 04:20,9.75664,9.45798,10.113
23.08.2017 04:30,11.3321,8.84994,10.1718
23.08.2017 04:40,2.01902,2.31088,14.0694
23.08.2017 04:50,9.77328,8.61437,9.53485
23.08.2017 05:00,4.5588,8.94308,9.1163
23.08.2017 05:10,6.31005,4.17467,11.1514
23.08.2017 05:20,7.49457,8.97353,8.6052
23.08.2017 05:30,12.8766,9.88038,8.96868
23.08.2017 05:40,12.4246,9.00541,15.9554
23.08.2017 05:50,16.1426,18.5494,26.8528
23.08.2017 06:00,11.2142,3.07241,13.1702
23.08.2017 06:10,18.153,10.7368,11.5953
23.08.2017 06:20,14.562,13.1101,13.5066
23.08.2017 06:30,12.0343,11.4861,14.3396
23.08.2017 06:40,5.93226,10.5535,12.353
23.08.2017 06:50,23.4355,10.5528,14.5182
23.08.2017 07:00,13.7914,8.56585,14.4506
23.08.2017 07:10,9.74912,9.76155,11.034
23.08.2017 07:20,12.3485,11.541,12.6404
23.08.2017 07:30,10.2322,10.7999,14.854
23.08.2017 07:40,11.9667,11.3444,19.6292
23.08.2017 07:50,12.5767,11.891,17.5288
23.08.2017 08:00,20.5987,12.3909,16.611
23.08.2017 08:10,15.8282,9.47029,13.6335
23.08.2017 08:20,3.60296,2.95311,18.6044
23.08.2017 08:30,20.0641,10.4315,11.3495
23.08.2017 08:40,11.102,9.25774,10.2804
23.08.2017 08:50,11.0963,11.4971,11.9087
23.08.2017 09:00,7.07648,9.10841,12.025
23.08.2017 09:10,7.82159,4.62682,7.59171
23.08.2017 09:20,13.6719,11.2791,14.0917
23.08.2017 09:30,13.255,13.1073,20.4081
23.08.2017 09:40,12.0361,9.7765,17.8515
23.08.2017 09:50,9.15569,10.1692,20.5397
23.08.2017 10:00,11.4102,9.18942,23.2964
23.08.2017 10:10,18.042,10.1364,15.9176
23.08.2017 10:20,4.94526,10.1189,9.72902
23.08.2017 10:30,8.586,3.11619,7.23756
23.08.2017 10:40,11.5497,9.19243,8.82719
23.08.2017 10:50,22.4595,8.93779,9.89201
23.08.2017 11:00,20.5147,11.4289,16.1176
23.08.2017 11:10,19.2952,10.3163,12.3305
23.08.2017 11:20,17.7047,13.033,12.5328
23.08.2017 11:30,8.95637,9.44869,11.3783
23.08.2017 11:40,12.8003,14.19,23.2312
23.08.2017 11:50,13.7759,14.7137,25.2718
23.08.2017 12:00,19.6169,13.7944,19.5337
23.08.2017 12:10,12.5902,12.8332,17.8751
23.08.2017 12:20,11.5888,10.9715,17.8999
23.08.2017 12:30,11.2788,10.7755,12.4587
23.08.2017 12:40,6.16585,9.23629,12.9473
23.08.2017 12:50,13.9918,10.4986,14.3456
23.08.2017 13:00,16.5069,10.3981,17.9521
23.08.2017 13:10,6.8501,9.93191,13.049
23.08.2017 13:20,7.16441,4.30949,10.2863
23.08.2017 13:30,6.29436,9.50737,13.1284
23.08.2017 13:40,9.53691,3.25062,17.1917
23.08.2017 13:50,6.77723,9.54693,14.8392
23.08.2017 14:00,2.05773,9.40727,11.2751
23.08.2017 14:10,10.9399,10.6128,11.3684
23.08.2017 14:20,11.3752,9.235,9.30259
23.08.2017 14:30,7.88238,9.23139,11.5956
23.08.2017 14:40,2.0486,3.41253,8.07496
23.08.2017 14:50,12.3671,10.376,15.6219
23.08.2017 15:00,5.42965,9.47758,14.7007
23.08.2017 15:10,7.34482,3.72308,9.06097
23.08.2017 15:20,6.10022,17.7761,7.03667
23.08.2017 15:30,11.0724,5.94245,10.5771
23.08.2017 15:40,8.09108,9.16581,11.3157
23.08.2017 15:50,12.0236,10.5694,14.686
23.08.2017 16:00,11.0998,4.38068,12.8014
23.08.2017 16:10,7.31558,10.1496,12.7004
23.08.2017 16:20,8.53279,9.50121,9.8853
23.08.2017 16:30,10.6956,10.4319,17.6845
23.08.2017 16:40,11.8692,10.1939,11.4379
23.08.2017 16:50,26.0051,12.4998,14.5099
23.08.2017 17:00,12.2868,13.7461,16.1171
23.08.2017 22:30,11.397,10.0352,15.5194
23.08.2017 22:40,4.24253,10.1879,17.4009
23.08.2017 22:50,7.56354,6.0797,11.6633
23.08.2017 23:00,10.8871,9.47945,10.4734
23.08.2017 23:10,10.8063,3.53153,13.1267
23.08.2017 23:20,6.97964,9.42293,13.2509
23.08.2017 23:30,6.47332,9.26321,11.5992
23.08.2017 23:40,9.89805,2.81817,9.50194
23.08.2017 23:50,4.44729,9.08133,9.28661
24.08.2017 00:00,7.49053,9.26834,12.4137
24.08.2017 00:10,12.1244,4.82775,8.46894
24.08.2017 00:20,11.4719,9.07153,12.3194
24.08.2017 00:30,2.67593,4.24838,13.361
24.08.2017 00:40,1.91255,9.39595,12.7948
24.08.2017 00:50,7.11852,9.2222,9.60401
24.08.2017 01:00,9.40407,3.44165,9.80183
24.08.2017 01:10,1.93112,9.50446,11.2808
24.08.2017 01:20,11.4683,9.55869,13.18
24.08.2017 01:30,7.40598,4.77228,7.68113
24.08.2017 01:40,11.0823,9.32276,10.2522
24.08.2017 01:50,5.08898,9.9651,8.11707
24.08.2017 02:00,6.15825,4.26726,12.1658
24.08.2017 02:10,9.38905,8.94137,11.4925
24.08.2017 02:20,6.61734,5.41335,8.89487
24.08.2017 02:30,4.16737,9.19408,7.36951
24.08.2017 02:40,11.0212,9.08836,6.63766
24.08.2017 02:50,10.3434,4.25057,10.1768
24.08.2017 03:00,7.62974,9.2959,11.5622
24.08.2017 03:10,1.78804,9.16703,9.25512
24.08.2017 03:20,9.99313,4.14593,11.9255
24.08.2017 03:30,5.71586,9.1384,9.14121
24.08.2017 03:40,1.51448,3.19909,9.70429
23.08.2017 17:10,10.1345,13.3305,11.4458
23.08.2017 17:20,13.583,11.5343,16.5579
23.08.2017 17:30,10.1439,9.3676,10.0075
23.08.2017 17:40,8.33954,9.37429,10.0858
23.08.2017 17:50,12.3662,10.6528,18.4041
23.08.2017 18:00,18.8328,25.6408,25.7018
23.08.2017 18:10,16.9858,15.3155,18.1477
23.08.2017 18:20,29.9008,20.6855,20.2105
23.08.2017 18:30,13.0646,15.5168,19.7343
23.08.2017 18:40,12.4029,20.1582,28.7523
23.08.2017 18:50,17.0768,13.7873,15.9305
23.08.2017 19:00,19.6217,11.8378,14.8728
23.08.2017 19:10,28.1496,19.5653,23.0456
23.08.2017 19:20,20.1105,24.6471,24.9443
23.08.2017 19:30,20.1554,18.2074,23.5975
23.08.2017 19:40,26.9682,25.4792,33.1686
23.08.2017 19:50,21.7516,21.0862,22.1218
23.08.2017 20:00,9.01628,8.33924,16.0765
23.08.2017 20:10,12.9964,10.3653,15.9125
23.08.2017 20:20,10.1877,10.8652,11.6127
23.08.2017 20:30,13.3598,4.20954,19.6662
23.08.2017 20:40,12.2525,10.5416,18.9112
23.08.2017 20:50,4.22443,10.522,17.613
23.08.2017 21:00,3.62967,4.51761,17.6826
23.08.2017 21:10,12.9663,11.2376,18.1581
23.08.2017 21:20,13.2863,10.4912,12.3663
23.08.2017 21:30,7.70828,5.21591,16.2086
23.08.2017 21:40,13.5111,10.4721,14.3933
23.08.2017 21:50,13.1424,4.26008,14.8135
23.08.2017 22:00,11.6458,10.7159,20.5444
23.08.2017 22:10,4.10091,10.2229,16.8889
23.08.2017 22:20,11.73,11.4818,14.6601
24.08.2017 03:50,10.685,9.22063,11.6963
24.08.2017 04:00,10.0481,9.20331,8.84534
24.08.2017 04:10,7.25657,4.94076,10.5104
24.08.2017 04:20,6.58755,9.2753,7.41308
24.08.2017 04:30,4.7367,8.9835,11.6363
24.08.2017 04:40,10.1637,2.90105,12.2415
24.08.2017 04:50,7.08569,9.39457,8.05561
24.08.2017 05:00,10.7884,9.51044,7.22833
24.08.2017 05:10,8.17076,4.59686,7.28492
24.08.2017 05:20,10.6131,9.49479,6.76274
24.08.2017 05:30,4.24591,5.16642,12.2383
24.08.2017 05:40,7.07382,10.0801,11.0259
24.08.2017 05:50,12.5534,11.0584,9.19396
24.08.2017 06:00,8.13083,5.75367,15.6243
24.08.2017 06:10,8.51843,9.7682,8.89943
24.08.2017 06:20,11.913,9.90004,11.7336
24.08.2017 06:30,12.9547,11.4199,20.0685
24.08.2017 06:40,8.69299,10.1087,9.63343
24.08.2017 06:50,11.022,10.7285,12.6377
